timestamp_utc,city,lat,lon,temp_c,humidity_pct,wind_speed_ms,pressure_hpa,weather_main,aqi_openweather,pm2_5,pm10,no2,so2,co,o3,nh3,aqi_us_epa,aqi_aqicn
2026-06-02 02:00:00+00:00,Karachi,24.8607,67.0011,29.9,77,11.1,1006.2,,3,16.43,77.66,0.1,0.44,76.4,37.32,0.0,64.7,
2026-06-02 03:00:00+00:00,Karachi,24.8607,67.0011,30.6,73,13.5,1006.3,,3,16.18,75.71,0.1,0.43,76.16,37.35,0.0,64.2,
2026-06-02 04:00:00+00:00,Karachi,24.8607,67.0011,31.2,70,13.8,1006.4,,3,16.06,75.33,0.08,0.42,76.17,38.25,0.0,64.0,
2026-06-02 05:00:00+00:00,Karachi,24.8607,67.0011,32.2,65,12.6,1006.4,,3,15.96,75.2,0.07,0.41,76.02,38.37,0.0,63.8,
2026-06-02 06:00:00+00:00,Karachi,24.8607,67.0011,33.0,59,9.1,1007.0,,3,16.01,76.03,0.06,0.4,75.86,38.02,0.0,63.9,
2026-06-02 07:00:00+00:00,Karachi,24.8607,67.0011,33.5,56,8.6,1006.4,,3,16.15,77.36,0.05,0.39,75.7,37.34,0.0,64.1,
2026-06-02 08:00:00+00:00,Karachi,24.8607,67.0011,34.2,55,9.3,1005.5,,3,16.2,77.85,0.05,0.38,75.24,36.23,0.0,64.2,
2026-06-02 09:00:00+00:00,Karachi,24.8607,67.0011,33.9,58,12.2,1004.6,,3,16.16,77.84,0.05,0.36,74.9,35.16,0.0,64.2,
2026-06-02 10:00:00+00:00,Karachi,24.8607,67.0011,33.1,60,12.8,1003.6,,3,16.15,78.0,0.05,0.35,74.64,34.45,0.0,64.1,
2026-06-02 11:00:00+00:00,Karachi,24.8607,67.0011,32.7,61,11.2,1003.2,,3,16.03,77.57,0.05,0.33,74.39,34.02,0.0,63.9,
2026-06-02 12:00:00+00:00,Karachi,24.8607,67.0011,31.9,67,14.0,1002.7,,3,15.85,76.81,0.06,0.32,74.22,33.91,0.0,63.6,
2026-06-02 13:00:00+00:00,Karachi,24.8607,67.0011,30.7,75,15.1,1002.7,,3,15.74,75.98,0.07,0.31,74.38,33.8,0.0,63.4,
2026-06-02 14:00:00+00:00,Karachi,24.8607,67.0011,30.2,77,10.5,1003.7,,3,15.62,74.64,0.09,0.32,74.33,33.53,0.0,63.1,
2026-06-02 15:00:00+00:00,Karachi,24.8607,67.0011,29.8,78,12.4,1003.9,,3,15.45,73.16,0.1,0.33,74.37,33.35,0.0,62.8,
2026-06-02 16:00:00+00:00,Karachi,24.8607,67.0011,29.5,80,12.2,1004.2,,3,15.32,71.85,0.1,0.34,74.43,33.27,0.0,62.6,
2026-06-02 17:00:00+00:00,Karachi,24.8607,67.0011,29.4,81,11.4,1004.3,,3,15.24,71.49,0.1,0.34,74.63,33.48,0.0,62.4,
2026-06-02 18:00:00+00:00,Karachi,24.8607,67.0011,29.0,81,11.6,1003.6,,3,15.31,72.65,0.1,0.34,74.81,34.13,0.0,62.6,
2026-06-02 19:00:00+00:00,Karachi,24.8607,67.0011,28.8,80,8.8,1004.3,,3,15.54,75.4,0.09,0.34,75.16,35.44,0.0,63.0,
2026-06-02 20:00:00+00:00,Karachi,24.8607,67.0011,28.6,80,6.9,1004.5,,3,15.87,77.78,0.09,0.35,75.57,36.32,0.0,63.6,
2026-06-02 21:00:00+00:00,Karachi,24.8607,67.0011,28.3,80,4.5,1004.3,,3,16.21,79.91,0.09,0.37,75.8,36.7,0.0,64.2,
2026-06-02 22:00:00+00:00,Karachi,24.8607,67.0011,28.1,82,2.3,1004.0,,3,16.79,82.97,0.09,0.38,76.2,37.59,0.0,65.3,
2026-06-02 23:00:00+00:00,Karachi,24.8607,67.0011,28.0,83,4.1,1003.5,,3,17.54,86.35,0.09,0.38,76.43,38.84,0.0,66.7,
2026-06-03 00:00:00+00:00,Karachi,24.8607,67.0011,27.9,81,2.8,1002.9,,3,18.27,89.2,0.09,0.37,76.6,39.93,0.0,68.1,
2026-06-03 01:00:00+00:00,Karachi,24.8607,67.0011,27.7,83,4.0,1003.2,,3,18.88,91.62,0.09,0.36,76.71,40.91,0.0,69.2,
2026-06-03 02:00:00+00:00,Karachi,24.8607,67.0011,28.4,79,8.2,1004.2,,3,19.43,93.66,0.1,0.36,76.93,41.94,0.0,70.2,
2026-06-03 03:00:00+00:00,Karachi,24.8607,67.0011,29.6,73,3.6,1004.1,,3,19.7,94.62,0.09,0.35,76.9,42.34,0.0,70.7,
2026-06-03 04:00:00+00:00,Karachi,24.8607,67.0011,30.8,68,6.8,1004.2,,3,19.69,94.57,0.08,0.35,76.39,42.36,0.0,70.7,
2026-06-03 05:00:00+00:00,Karachi,24.8607,67.0011,31.3,67,11.7,1004.2,,3,19.48,93.98,0.06,0.34,76.0,41.71,0.0,70.3,
2026-06-03 06:00:00+00:00,Karachi,24.8607,67.0011,32.3,60,10.1,1004.4,,3,19.02,92.67,0.06,0.34,75.34,40.15,0.0,69.6,
2026-06-03 07:00:00+00:00,Karachi,24.8607,67.0011,32.5,61,11.2,1004.1,,3,18.67,92.31,0.05,0.33,74.96,38.87,0.0,69.5,
2026-06-03 08:00:00+00:00,Karachi,24.8607,67.0011,32.8,63,11.8,1003.7,,3,18.7,93.24,0.05,0.32,74.85,38.7,0.0,69.9,
2026-06-03 09:00:00+00:00,Karachi,24.8607,67.0011,33.1,63,13.1,1002.9,,3,19.08,94.59,0.04,0.31,74.94,39.34,0.0,70.6,
2026-06-03 10:00:00+00:00,Karachi,24.8607,67.0011,32.7,65,14.4,1002.1,,3,19.87,96.34,0.04,0.32,75.5,41.21,0.0,71.5,
2026-06-03 11:00:00+00:00,Karachi,24.8607,67.0011,32.3,67,14.5,1001.5,,3,20.97,98.04,0.04,0.32,76.36,44.35,0.0,73.1,
2026-06-03 12:00:00+00:00,Karachi,24.8607,67.0011,32.3,62,13.3,1001.5,,4,22.21,100.1,0.04,0.33,77.27,47.61,0.0,75.4,
2026-06-03 13:00:00+00:00,Karachi,24.8607,67.0011,31.0,68,15.0,1001.1,,4,23.46,102.5,0.05,0.34,78.46,50.81,0.0,77.8,
2026-06-03 14:00:00+00:00,Karachi,24.8607,67.0011,30.2,72,16.1,1000.9,,4,24.33,104.33,0.06,0.35,79.43,52.82,0.0,79.4,
2026-06-03 15:00:00+00:00,Karachi,24.8607,67.0011,29.8,76,14.0,1001.0,,4,24.64,104.75,0.07,0.35,80.15,53.9,0.0,80.0,
2026-06-03 16:00:00+00:00,Karachi,24.8607,67.0011,29.8,77,10.9,1001.3,,4,24.37,103.47,0.07,0.35,80.24,53.9,0.0,79.4,
2026-06-03 17:00:00+00:00,Karachi,24.8607,67.0011,29.8,77,9.7,1002.1,,4,23.63,101.33,0.07,0.35,79.88,52.44,0.0,78.1,
2026-06-03 18:00:00+00:00,Karachi,24.8607,67.0011,29.9,77,11.3,1002.3,,3,22.56,98.6,0.07,0.36,79.06,49.66,0.0,76.1,
2026-06-03 19:00:00+00:00,Karachi,24.8607,67.0011,29.6,80,11.5,1001.9,,3,21.46,95.87,0.08,0.36,77.92,46.45,0.0,74.0,
2026-06-03 20:00:00+00:00,Karachi,24.8607,67.0011,29.5,80,11.1,1001.8,,3,20.81,94.43,0.08,0.36,77.18,44.47,0.0,72.8,
2026-06-03 21:00:00+00:00,Karachi,24.8607,67.0011,29.3,82,10.5,1001.0,,3,20.6,94.38,0.08,0.36,76.73,43.5,0.0,72.4,
2026-06-03 22:00:00+00:00,Karachi,24.8607,67.0011,29.2,82,9.1,1000.7,,3,20.75,95.58,0.08,0.35,76.55,43.3,0.0,72.7,
2026-06-03 23:00:00+00:00,Karachi,24.8607,67.0011,29.1,82,9.6,1000.4,,3,21.1,97.48,0.08,0.36,76.58,43.49,0.0,73.4,
2026-06-04 00:00:00+00:00,Karachi,24.8607,67.0011,29.4,82,11.1,1000.6,,3,21.53,99.83,0.08,0.37,76.61,43.86,0.0,74.2,
2026-06-04 01:00:00+00:00,Karachi,24.8607,67.0011,29.3,82,11.4,1001.1,,4,21.97,101.74,0.08,0.37,76.67,44.48,0.0,75.0,
2026-06-04 02:00:00+00:00,Karachi,24.8607,67.0011,29.8,80,12.3,1001.6,,4,22.5,103.11,0.08,0.38,77.03,46.27,0.0,76.0,
2026-06-04 03:00:00+00:00,Karachi,24.8607,67.0011,30.6,75,13.6,1002.0,,4,23.06,103.94,0.08,0.38,77.45,48.82,0.0,77.0,
2026-06-04 04:00:00+00:00,Karachi,24.8607,67.0011,31.3,71,13.8,1002.3,,4,23.41,104.52,0.06,0.38,77.7,51.43,0.0,77.7,
2026-06-04 05:00:00+00:00,Karachi,24.8607,67.0011,32.0,68,15.3,1002.6,,4,23.68,105.59,0.05,0.38,78.11,53.73,0.0,78.2,
2026-06-04 06:00:00+00:00,Karachi,24.8607,67.0011,32.7,65,15.2,1002.8,,4,24.04,108.25,0.05,0.38,78.17,54.84,0.0,78.8,
2026-06-04 07:00:00+00:00,Karachi,24.8607,67.0011,32.4,67,15.4,1002.5,,4,24.7,112.9,0.04,0.39,78.09,54.79,0.0,80.1,
2026-06-04 08:00:00+00:00,Karachi,24.8607,67.0011,32.7,66,14.9,1002.0,,4,25.51,118.8,0.04,0.38,77.83,53.75,0.0,82.6,
2026-06-04 09:00:00+00:00,Karachi,24.8607,67.0011,32.8,64,15.8,1001.0,,4,26.32,125.02,0.04,0.38,77.52,52.02,0.0,85.7,
2026-06-04 10:00:00+00:00,Karachi,24.8607,67.0011,32.4,67,16.6,1000.3,,4,27.25,131.32,0.04,0.38,77.49,50.5,0.0,88.8,
2026-06-04 11:00:00+00:00,Karachi,24.8607,67.0011,32.0,70,16.6,999.6,,4,28.08,136.65,0.04,0.38,77.33,49.46,0.0,91.4,
2026-06-04 12:00:00+00:00,Karachi,24.8607,67.0011,31.6,71,16.8,998.9,,4,28.8,140.72,0.04,0.39,77.37,49.16,0.0,93.4,
2026-06-04 13:00:00+00:00,Karachi,24.8607,67.0011,30.6,75,16.6,998.8,,4,29.45,144.02,0.05,0.39,77.67,49.32,0.0,95.1,
2026-06-04 14:00:00+00:00,Karachi,24.8607,67.0011,30.3,76,14.6,999.5,,4,29.93,147.32,0.07,0.4,77.82,48.85,0.0,96.7,
2026-06-04 15:00:00+00:00,Karachi,24.8607,67.0011,30.1,77,14.7,999.9,,4,30.36,150.58,0.07,0.42,77.86,48.41,0.0,98.3,
2026-06-04 16:00:00+00:00,Karachi,24.8607,67.0011,30.0,78,14.3,1000.5,,4,30.81,152.55,0.07,0.43,78.14,48.44,0.0,99.3,
2026-06-04 17:00:00+00:00,Karachi,24.8607,67.0011,29.8,80,13.9,1000.8,,4,31.15,152.71,0.07,0.44,78.35,48.67,0.0,99.4,
2026-06-04 18:00:00+00:00,Karachi,24.8607,67.0011,29.7,82,13.1,1000.6,,4,31.3,150.9,0.07,0.45,78.36,48.83,0.0,98.5,
2026-06-04 19:00:00+00:00,Karachi,24.8607,67.0011,29.4,84,12.2,1000.4,,4,31.13,147.26,0.07,0.45,78.46,49.15,0.0,96.7,
2026-06-04 20:00:00+00:00,Karachi,24.8607,67.0011,29.2,85,11.8,1000.3,,4,30.7,143.03,0.07,0.46,78.58,49.49,0.0,94.6,
2026-06-04 21:00:00+00:00,Karachi,24.8607,67.0011,29.0,86,10.8,999.9,,4,30.13,138.76,0.07,0.47,78.72,49.64,0.0,92.5,
2026-06-04 22:00:00+00:00,Karachi,24.8607,67.0011,28.9,86,10.9,999.9,,4,29.61,134.68,0.07,0.47,78.9,50.06,0.0,90.4,
2026-06-04 23:00:00+00:00,Karachi,24.8607,67.0011,28.7,87,11.8,999.7,,4,28.94,130.17,0.07,0.46,78.9,50.01,0.0,88.2,
2026-06-05 00:00:00+00:00,Karachi,24.8607,67.0011,28.9,88,12.1,999.4,,4,28.01,125.44,0.07,0.46,78.47,49.24,0.0,86.2,
2026-06-05 01:00:00+00:00,Karachi,24.8607,67.0011,28.8,89,11.1,1000.0,,4,27.1,120.79,0.07,0.46,77.99,48.17,0.0,84.5,
2026-06-05 02:00:00+00:00,Karachi,24.8607,67.0011,29.6,84,12.0,1000.7,,4,26.42,116.35,0.09,0.45,77.62,47.6,0.0,83.3,
2026-06-05 03:00:00+00:00,Karachi,24.8607,67.0011,30.7,77,12.4,1001.4,,4,25.92,113.06,0.08,0.44,77.37,47.45,0.0,82.3,
2026-06-05 04:00:00+00:00,Karachi,24.8607,67.0011,31.8,71,13.0,1001.7,,4,25.52,111.09,0.07,0.44,77.12,47.57,0.0,81.6,
2026-06-05 05:00:00+00:00,Karachi,24.8607,67.0011,32.8,66,12.5,1002.0,,4,25.36,110.26,0.06,0.43,76.94,47.73,0.0,81.3,
2026-06-05 06:00:00+00:00,Karachi,24.8607,67.0011,33.3,64,12.9,1002.3,,4,25.36,109.8,0.05,0.43,77.0,47.78,0.0,81.3,
2026-06-05 07:00:00+00:00,Karachi,24.8607,67.0011,33.2,65,14.2,1002.4,,4,25.47,109.38,0.05,0.42,77.07,47.72,0.0,81.5,
2026-06-05 08:00:00+00:00,Karachi,24.8607,67.0011,33.2,65,15.1,1001.9,,4,25.53,109.1,0.04,0.4,77.02,47.08,0.0,81.6,
2026-06-05 09:00:00+00:00,Karachi,24.8607,67.0011,33.1,66,15.2,1001.2,,4,25.52,109.1,0.04,0.38,76.84,46.0,0.0,81.6,
2026-06-05 10:00:00+00:00,Karachi,24.8607,67.0011,32.9,66,15.4,1000.5,,4,25.59,109.63,0.04,0.37,76.83,45.0,0.0,81.7,
2026-06-05 11:00:00+00:00,Karachi,24.8607,67.0011,32.4,68,14.7,1000.1,,4,25.67,110.53,0.04,0.36,76.59,44.16,0.0,81.9,
2026-06-05 12:00:00+00:00,Karachi,24.8607,67.0011,32.2,67,13.0,1000.0,,4,25.9,111.91,0.05,0.36,76.53,43.93,0.0,82.3,
2026-06-05 13:00:00+00:00,Karachi,24.8607,67.0011,31.1,74,13.4,999.9,,4,26.42,113.83,0.06,0.35,76.96,44.55,0.0,83.3,
2026-06-05 14:00:00+00:00,Karachi,24.8607,67.0011,30.0,78,12.7,1000.2,,4,27.11,115.98,0.07,0.35,77.39,45.53,0.0,84.6,
2026-06-05 15:00:00+00:00,Karachi,24.8607,67.0011,29.6,80,12.7,1000.3,,4,27.95,118.38,0.08,0.35,78.08,46.84,0.0,86.1,
2026-06-05 16:00:00+00:00,Karachi,24.8607,67.0011,29.8,78,10.2,1001.1,,4,28.89,120.92,0.08,0.35,78.71,48.38,0.0,87.9,
2026-06-05 17:00:00+00:00,Karachi,24.8607,67.0011,29.8,78,8.9,1002.1,,4,30.02,125.38,0.08,0.36,79.28,49.75,0.0,90.0,
2026-06-05 18:00:00+00:00,Karachi,24.8607,67.0011,29.6,80,8.4,1002.4,,4,31.38,133.51,0.07,0.38,79.64,50.36,0.0,92.5,
2026-06-05 19:00:00+00:00,Karachi,24.8607,67.0011,29.1,83,8.7,1002.2,,4,32.86,143.9,0.07,0.4,79.89,50.41,0.0,95.3,
2026-06-05 20:00:00+00:00,Karachi,24.8607,67.0011,29.0,83,8.6,1002.0,,4,34.12,152.24,0.07,0.41,80.41,50.8,0.0,99.1,
2026-06-05 21:00:00+00:00,Karachi,24.8607,67.0011,28.8,84,9.9,1001.3,,4,35.09,156.84,0.07,0.41,81.28,51.81,0.0,101.9,
2026-06-05 22:00:00+00:00,Karachi,24.8607,67.0011,28.6,85,10.4,1001.1,,4,36.05,158.07,0.06,0.4,82.1,53.87,0.0,102.5,
2026-06-05 23:00:00+00:00,Karachi,24.8607,67.0011,28.5,85,10.6,1001.3,,4,36.61,157.64,0.06,0.4,82.86,55.64,0.0,103.7,
2026-06-06 00:00:00+00:00,Karachi,24.8607,67.0011,28.7,87,11.1,1001.3,,4,36.25,155.33,0.06,0.41,82.88,55.81,0.0,102.8,
2026-06-06 01:00:00+00:00,Karachi,24.8607,67.0011,28.6,87,11.7,1001.8,,4,35.16,150.91,0.06,0.41,82.16,55.09,0.0,99.6,
2026-06-06 02:00:00+00:00,Karachi,24.8607,67.0011,29.2,82,12.4,1002.4,,4,33.85,145.9,0.08,0.41,81.38,54.11,0.0,97.1,
2026-06-06 03:00:00+00:00,Karachi,24.8607,67.0011,30.4,74,11.9,1003.0,,4,32.45,140.86,0.07,0.42,80.4,53.19,0.0,94.5,
2026-06-06 04:00:00+00:00,Karachi,24.8607,67.0011,31.5,67,11.6,1003.3,,4,31.05,135.62,0.06,0.41,79.53,52.58,0.0,91.9,
2026-06-06 05:00:00+00:00,Karachi,24.8607,67.0011,32.4,64,13.2,1003.4,,4,29.76,130.85,0.06,0.41,78.92,52.17,0.0,89.5,
2026-06-06 06:00:00+00:00,Karachi,24.8607,67.0011,33.2,61,14.8,1003.8,,4,28.48,125.99,0.05,0.4,78.28,51.37,0.0,87.1,
2026-06-06 07:00:00+00:00,Karachi,24.8607,67.0011,33.2,62,15.7,1003.6,,4,27.16,120.41,0.05,0.39,77.66,50.16,0.0,84.6,
2026-06-06 08:00:00+00:00,Karachi,24.8607,67.0011,33.3,63,16.3,1003.0,,4,25.96,114.69,0.04,0.38,76.99,48.72,0.0,82.4,
2026-06-06 09:00:00+00:00,Karachi,24.8607,67.0011,33.3,64,16.9,1002.4,,4,24.97,109.6,0.04,0.37,76.49,47.42,0.0,80.6,
2026-06-06 10:00:00+00:00,Karachi,24.8607,67.0011,32.9,66,16.7,1002.0,,4,24.23,105.1,0.04,0.37,76.58,46.86,0.0,79.2,
2026-06-06 11:00:00+00:00,Karachi,24.8607,67.0011,32.6,67,16.2,1001.7,,4,23.53,100.57,0.04,0.36,76.55,46.98,0.0,77.9,
2026-06-06 12:00:00+00:00,Karachi,24.8607,67.0011,32.0,69,15.2,1001.5,,3,23.04,96.53,0.04,0.36,76.93,48.18,0.0,77.0,
2026-06-06 13:00:00+00:00,Karachi,24.8607,67.0011,31.3,71,15.7,1001.6,,3,22.89,94.12,0.05,0.37,77.99,50.38,0.0,76.7,
2026-06-06 14:00:00+00:00,Karachi,24.8607,67.0011,30.8,72,16.9,1001.8,,3,23.13,94.71,0.06,0.37,78.89,52.16,0.0,77.1,
2026-06-06 15:00:00+00:00,Karachi,24.8607,67.0011,30.2,77,18.2,1001.9,,4,24.27,101.5,0.07,0.38,79.56,53.04,0.0,79.3,
2026-06-06 16:00:00+00:00,Karachi,24.8607,67.0011,30.0,78,14.4,1003.0,,4,27.06,117.64,0.07,0.38,80.1,53.21,0.0,84.5,
2026-06-06 17:00:00+00:00,Karachi,24.8607,67.0011,29.9,78,13.6,1003.9,,4,32.34,146.42,0.07,0.4,80.64,53.12,0.0,96.2,
2026-06-06 18:00:00+00:00,Karachi,24.8607,67.0011,29.7,80,13.1,1004.0,,4,40.21,186.49,0.07,0.43,81.44,53.17,0.0,116.6,
2026-06-06 19:00:00+00:00,Karachi,24.8607,67.0011,29.3,82,12.1,1003.7,,5,48.51,226.06,0.07,0.45,81.98,53.38,0.0,136.2,
2026-06-06 20:00:00+00:00,Karachi,24.8607,67.0011,29.2,82,12.4,1003.4,,5,54.07,250.61,0.07,0.46,82.45,54.07,0.0,148.3,
2026-06-06 21:00:00+00:00,Karachi,24.8607,67.0011,29.0,82,12.8,1002.8,,5,56.0,257.82,0.06,0.46,82.39,54.46,0.0,152.4,
2026-06-06 22:00:00+00:00,Karachi,24.8607,67.0011,28.9,83,13.1,1002.8,,5,54.77,251.11,0.06,0.45,81.81,54.28,0.0,148.6,
2026-06-06 23:00:00+00:00,Karachi,24.8607,67.0011,28.9,83,14.1,1002.8,,5,51.29,233.12,0.06,0.45,80.74,53.82,0.0,139.9,
2026-06-07 00:00:00+00:00,Karachi,24.8607,67.0011,29.0,84,13.5,1002.7,,5,46.65,211.41,0.07,0.45,79.26,52.9,0.0,128.9,
2026-06-07 01:00:00+00:00,Karachi,24.8607,67.0011,28.9,84,13.3,1003.1,,4,42.03,190.59,0.07,0.44,77.65,52.08,0.0,118.6,
2026-06-07 02:00:00+00:00,Karachi,24.8607,67.0011,29.6,80,15.1,1003.5,,4,37.54,170.7,0.08,0.44,76.49,52.01,0.0,108.8,
2026-06-07 03:00:00+00:00,Karachi,24.8607,67.0011,30.9,72,15.9,1003.8,,4,33.58,152.46,0.07,0.44,75.79,52.99,0.0,99.2,
2026-06-07 04:00:00+00:00,Karachi,24.8607,67.0011,32.0,66,15.9,1004.2,,4,30.51,137.29,0.06,0.43,75.72,54.36,0.0,91.7,
2026-06-07 05:00:00+00:00,Karachi,24.8607,67.0011,33.0,61,15.5,1004.2,,4,28.43,126.87,0.05,0.42,75.71,54.93,0.0,87.0,
2026-06-07 06:00:00+00:00,Karachi,24.8607,67.0011,33.8,59,15.5,1004.5,,4,27.3,122.25,0.05,0.42,75.38,54.2,0.0,84.9,
2026-06-07 07:00:00+00:00,Karachi,24.8607,67.0011,33.9,59,16.3,1004.1,,4,27.31,125.56,0.04,0.41,75.02,52.58,0.0,85.9,
2026-06-07 08:00:00+00:00,Karachi,24.8607,67.0011,33.8,60,16.5,1003.7,,4,28.53,137.8,0.04,0.4,74.73,50.7,0.0,92.0,
2026-06-07 09:00:00+00:00,Karachi,24.8607,67.0011,33.8,61,16.1,1003.1,,4,31.13,159.44,0.04,0.39,74.69,49.02,0.0,103.2,
2026-06-07 10:00:00+00:00,Karachi,24.8607,67.0011,33.4,64,16.8,1002.4,,4,35.7,193.86,0.04,0.39,75.0,48.14,0.0,120.2,
2026-06-07 11:00:00+00:00,Karachi,24.8607,67.0011,32.8,67,16.8,1002.0,,5,42.96,244.0,0.04,0.4,75.48,48.02,0.0,145.1,
2026-06-07 12:00:00+00:00,Karachi,24.8607,67.0011,32.3,68,16.5,1001.8,,5,53.23,309.66,0.04,0.41,76.44,48.97,0.0,178.1,
2026-06-07 13:00:00+00:00,Karachi,24.8607,67.0011,31.1,74,16.5,1002.0,,5,66.56,391.59,0.05,0.43,77.65,50.6,0.0,253.5,
2026-06-07 14:00:00+00:00,Karachi,24.8607,67.0011,30.2,80,16.4,1002.2,,5,81.72,485.06,0.07,0.45,78.47,51.51,0.0,376.3,
2026-06-07 15:00:00+00:00,Karachi,24.8607,67.0011,30.0,80,18.1,1002.5,,5,96.47,575.16,0.08,0.48,78.79,51.94,0.0,471.2,
2026-06-07 16:00:00+00:00,Karachi,24.8607,67.0011,30.0,80,16.6,1003.3,,5,107.52,634.14,0.08,0.51,78.91,52.36,0.0,500.0,
2026-06-07 17:00:00+00:00,Karachi,24.8607,67.0011,30.0,79,14.7,1003.7,,5,112.91,647.24,0.08,0.53,79.2,53.43,0.0,500.0,
2026-06-07 18:00:00+00:00,Karachi,24.8607,67.0011,29.8,82,14.4,1003.4,,5,111.2,611.15,0.08,0.56,79.31,54.74,0.0,500.0,
2026-06-07 19:00:00+00:00,Karachi,24.8607,67.0011,29.6,83,12.5,1003.3,,5,102.25,545.49,0.08,0.57,78.62,55.29,0.0,441.5,
2026-06-07 20:00:00+00:00,Karachi,24.8607,67.0011,29.3,84,13.0,1002.8,,5,90.57,481.44,0.08,0.58,77.44,54.81,0.0,371.7,
2026-06-07 21:00:00+00:00,Karachi,24.8607,67.0011,29.4,82,13.9,1002.2,,5,80.32,434.61,0.08,0.58,76.43,54.01,0.0,313.0,
2026-06-07 22:00:00+00:00,Karachi,24.8607,67.0011,29.3,83,15.1,1001.6,,5,72.94,405.47,0.08,0.57,75.72,53.86,0.0,273.4,
2026-06-07 23:00:00+00:00,Karachi,24.8607,67.0011,29.1,84,15.0,1001.5,,5,66.62,379.22,0.08,0.57,75.18,53.6,0.0,235.8,
2026-06-08 00:00:00+00:00,Karachi,24.8607,67.0011,29.2,85,14.8,1001.2,,5,60.38,349.74,0.08,0.57,74.52,53.03,0.0,197.9,
2026-06-08 01:00:00+00:00,Karachi,24.8607,67.0011,29.2,85,14.1,1001.7,,5,54.96,323.2,0.08,0.56,74.3,52.81,0.0,184.8,
2026-06-08 02:00:00+00:00,Karachi,24.8607,67.0011,30.0,79,13.7,1002.2,,5,50.97,303.21,0.1,0.55,74.62,53.5,0.0,174.9,
2026-06-08 03:00:00+00:00,Karachi,24.8607,67.0011,31.0,72,15.3,1002.8,,5,48.04,286.05,0.09,0.55,75.25,54.7,0.0,166.4,
2026-06-08 04:00:00+00:00,Karachi,24.8607,67.0011,32.1,66,14.2,1002.9,,5,44.84,265.45,0.08,0.55,75.53,54.94,0.0,156.2,
2026-06-08 05:00:00+00:00,Karachi,24.8607,67.0011,32.9,65,15.2,1002.7,,5,40.29,238.48,0.07,0.54,74.93,53.17,0.0,142.3,
2026-06-08 06:00:00+00:00,Karachi,24.8607,67.0011,33.5,64,16.9,1002.8,,5,35.18,208.91,0.06,0.52,73.63,50.15,0.0,127.7,
2026-06-08 07:00:00+00:00,Karachi,24.8607,67.0011,33.9,62,17.5,1002.5,,4,31.12,183.71,0.06,0.5,72.74,47.47,0.0,115.2,
2026-06-08 08:00:00+00:00,Karachi,24.8607,67.0011,34.1,62,18.0,1001.8,,4,28.88,167.27,0.05,0.48,72.4,46.23,0.0,107.1,
2026-06-08 09:00:00+00:00,Karachi,24.8607,67.0011,34.0,64,18.1,1001.0,,4,28.04,156.95,0.05,0.47,72.6,45.95,0.0,102.0,
2026-06-08 10:00:00+00:00,Karachi,24.8607,67.0011,33.5,67,17.7,1000.8,,4,27.9,149.28,0.05,0.46,73.17,46.22,0.0,97.7,
2026-06-08 11:00:00+00:00,Karachi,24.8607,67.0011,32.9,70,18.2,1000.5,,4,28.12,142.94,0.05,0.46,73.37,46.73,0.0,94.5,
2026-06-08 12:00:00+00:00,Karachi,24.8607,67.0011,32.2,73,19.7,999.9,,4,28.58,138.68,0.05,0.46,73.54,47.76,0.0,92.4,
2026-06-08 13:00:00+00:00,Karachi,24.8607,67.0011,31.0,78,19.5,999.6,,4,29.06,136.11,0.06,0.47,73.7,49.09,0.0,91.1,
2026-06-08 14:00:00+00:00,Karachi,24.8607,67.0011,30.6,80,15.4,1000.5,,4,29.12,134.25,0.08,0.48,73.39,49.57,0.0,90.2,
2026-06-08 15:00:00+00:00,Karachi,24.8607,67.0011,30.3,82,13.6,1000.7,,4,28.67,132.22,0.09,0.5,72.96,49.34,0.0,89.2,
2026-06-08 16:00:00+00:00,Karachi,24.8607,67.0011,30.2,83,13.9,1001.3,,4,27.79,128.91,0.09,0.51,72.72,49.18,0.0,87.6,
2026-06-08 17:00:00+00:00,Karachi,24.8607,67.0011,29.9,85,12.5,1001.8,,4,26.78,124.56,0.09,0.51,72.61,49.25,0.0,85.4,
2026-06-08 18:00:00+00:00,Karachi,24.8607,67.0011,29.9,87,13.1,1001.8,,4,25.96,120.39,0.1,0.52,72.29,49.22,0.0,83.4,
2026-06-08 19:00:00+00:00,Karachi,24.8607,67.0011,29.7,88,13.6,1001.4,,4,25.4,117.74,0.1,0.52,71.99,48.98,0.0,82.1,
2026-06-08 20:00:00+00:00,Karachi,24.8607,67.0011,29.6,88,14.0,1000.8,,4,25.09,117.29,0.1,0.52,71.75,49.02,0.0,81.8,
2026-06-08 21:00:00+00:00,Karachi,24.8607,67.0011,29.4,90,14.7,1000.3,,4,24.9,118.48,0.1,0.52,71.91,49.32,0.0,82.4,
2026-06-08 22:00:00+00:00,Karachi,24.8607,67.0011,29.2,91,14.8,1000.2,,4,24.67,119.59,0.1,0.51,72.08,49.65,0.0,83.0,
2026-06-08 23:00:00+00:00,Karachi,24.8607,67.0011,29.2,91,14.2,1000.0,,4,24.3,119.1,0.1,0.52,72.2,49.64,0.0,82.7,
2026-06-09 00:00:00+00:00,Karachi,24.8607,67.0011,29.2,91,16.0,1000.3,,4,23.84,117.55,0.1,0.52,72.11,49.01,0.0,82.0,
